pdb_id,working_cluster_id,cluster_v2_id,mapped_record_count,working_cluster_member_count,mapping_fraction,unmappable_record_count,mapping_type
8EA7,8EA7_C017,8EA7_V2C005,2,17,0.117647058823529,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C007,2,17,0.117647058823529,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C010,1,17,0.0588235294117647,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C011,1,17,0.0588235294117647,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C012,1,17,0.0588235294117647,0,split_across_cluster_v2
8EA7,8EA7_C017,8EA7_V2C013,1,17,0.0588235294117647,0,split_across_cluster_v2
8EA7,8EA7_C018,8EA7_V2C014,1,1,1,0,one_to_one
8EA7,8EA7_C019,8EA7_V2C004,3,4,0.75,0,split_across_cluster_v2
8EA7,8EA7_C019,8EA7_V2C021,1,4,0.25,0,split_across_cluster_v2
8EA7,8EA7_C020,8EA7_V2C016,1,1,1,0,one_to_one
8EA7,8EA7_C021,8EA7_V2C006,2,3,0.666666666666667,0,split_across_cluster_v2
8EA7,8EA7_C021,8EA7_V2C009,1,3,0.333333333333333,0,split_across_cluster_v2
8EA7,8EA7_C022,8EA7_V2C015,1,1,1,0,one_to_one
8EA7,8EA7_C023,8EA7_V2C017,1,1,1,0,one_to_one
8EA7,8EA7_C024,8EA7_V2C008,2,4,0.5,0,split_across_cluster_v2
8EA7,8EA7_C024,8EA7_V2C019,1,4,0.25,0,split_across_cluster_v2
8EA7,8EA7_C024,8EA7_V2C020,1,4,0.25,0,split_across_cluster_v2
8EA7,8EA7_C025,8EA7_V2C018,1,1,1,0,one_to_one
8P1O,8P1O_C001,,0,1,0,1,unmappable_only
8P1O,8P1O_C002,,0,1,0,1,unmappable_only
8P1O,8P1O_C003,,0,1,0,1,unmappable_only
8P1O,8P1O_C004,,0,1,0,1,unmappable_only
8P1O,8P1O_C005,,0,1,0,1,unmappable_only
8P1O,8P1O_C006,,0,1,0,1,unmappable_only
8P1O,8P1O_C007,,0,1,0,1,unmappable_only
8P1O,8P1O_C008,,0,1,0,1,unmappable_only
8P1O,8P1O_C009,,0,1,0,1,unmappable_only
8P1O,8P1O_C010,,0,1,0,1,unmappable_only
8P1O,8P1O_C011,,0,1,0,1,unmappable_only
8P1O,8P1O_C012,,0,1,0,1,unmappable_only
8P1O,8P1O_C013,,0,1,0,1,unmappable_only
8P1O,8P1O_C014,,0,1,0,1,unmappable_only
8P1O,8P1O_C015,,0,1,0,1,unmappable_only
8P1O,8P1O_C016,,0,1,0,1,unmappable_only
8P1O,8P1O_C017,,0,1,0,1,unmappable_only
8P1O,8P1O_C018,,0,1,0,1,unmappable_only
8P1O,8P1O_C019,,0,1,0,1,unmappable_only
8P1O,8P1O_C020,,0,1,0,1,unmappable_only
8P1O,8P1O_C021,,0,1,0,1,unmappable_only
8P1O,8P1O_C022,,0,1,0,1,unmappable_only
8P1O,8P1O_C023,,0,1,0,1,unmappable_only
8P1O,8P1O_C024,8P1O_V2C003,3,6,0.5,0,split_across_cluster_v2
8P1O,8P1O_C024,8P1O_V2C006,1,6,0.166666666666667,0,split_across_cluster_v2
8P1O,8P1O_C024,8P1O_V2C011,1,6,0.166666666666667,0,split_across_cluster_v2
8P1O,8P1O_C024,8P1O_V2C013,1,6,0.166666666666667,0,split_across_cluster_v2
8P1O,8P1O_C025,8P1O_V2C001,4,5,0.8,0,split_across_cluster_v2
8P1O,8P1O_C025,8P1O_V2C012,1,5,0.2,0,split_across_cluster_v2
8P1O,8P1O_C026,8P1O_V2C004,2,3,0.666666666666667,0,split_across_cluster_v2
8P1O,8P1O_C026,8P1O_V2C015,1,3,0.333333333333333,0,split_across_cluster_v2
8P1O,8P1O_C027,8P1O_V2C002,5,8,0.625,0,split_across_cluster_v2
8P1O,8P1O_C027,8P1O_V2C007,1,8,0.125,0,split_across_cluster_v2
8P1O,8P1O_C027,8P1O_V2C008,1,8,0.125,0,split_across_cluster_v2
8P1O,8P1O_C027,8P1O_V2C009,1,8,0.125,0,split_across_cluster_v2
8P1O,8P1O_C028,8P1O_V2C010,1,1,1,0,one_to_one
8P1O,8P1O_C029,8P1O_V2C005,5,6,0.833333333333333,0,split_across_cluster_v2
8P1O,8P1O_C029,8P1O_V2C016,1,6,0.166666666666667,0,split_across_cluster_v2
8P1O,8P1O_C030,8P1O_V2C014,1,1,1,0,one_to_one
8P1O,8P1O_C031,8P1O_V2C017,1,1,1,0,one_to_one
8SE5,8SE5_C001,,0,1,0,1,unmappable_only
8SE5,8SE5_C002,,0,1,0,1,unmappable_only
8SE5,8SE5_C003,,0,1,0,1,unmappable_only
8SE5,8SE5_C004,,0,1,0,1,unmappable_only
8SE5,8SE5_C005,,0,1,0,1,unmappable_only
8SE5,8SE5_C006,,0,1,0,1,unmappable_only
8SE5,8SE5_C007,,0,1,0,1,unmappable_only
8SE5,8SE5_C008,,0,1,0,1,unmappable_only
8SE5,8SE5_C009,,0,1,0,1,unmappable_only
8SE5,8SE5_C010,,0,1,0,1,unmappable_only
8SE5,8SE5_C011,,0,1,0,1,unmappable_only
8SE5,8SE5_C012,,0,1,0,1,unmappable_only
8SE5,8SE5_C013,,0,1,0,1,unmappable_only
8SE5,8SE5_C014,,0,1,0,1,unmappable_only
8SE5,8SE5_C015,,0,1,0,1,unmappable_only
8SE5,8SE5_C016,,0,1,0,1,unmappable_only
8SE5,8SE5_C017,8SE5_V2C001,4,26,0.153846153846154,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C002,3,26,0.115384615384615,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C003,4,26,0.153846153846154,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C005,3,26,0.115384615384615,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C007,2,26,0.0769230769230769,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C008,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C009,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C010,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C011,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C012,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C013,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C014,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C016,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C019,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C017,8SE5_V2C021,1,26,0.0384615384615384,0,split_across_cluster_v2
8SE5,8SE5_C018,8SE5_V2C004,3,5,0.6,0,split_across_cluster_v2
8SE5,8SE5_C018,8SE5_V2C018,1,5,0.2,0,split_across_cluster_v2
8SE5,8SE5_C018,8SE5_V2C020,1,5,0.2,0,split_across_cluster_v2
8SE5,8SE5_C019,8SE5_V2C006,2,2,1,0,one_to_one
8SE5,8SE5_C020,8SE5_V2C015,1,2,0.5,0,split_across_cluster_v2
8SE5,8SE5_C020,8SE5_V2C017,1,2,0.5,0,split_across_cluster_v2
8SE5,8SE5_C021,8SE5_V2C022,1,2,0.5,0,split_across_cluster_v2
8SE5,8SE5_C021,8SE5_V2C023,1,2,0.5,0,split_across_cluster_v2
8SE5,8SE5_C022,8SE5_V2C024,1,1,1,0,one_to_one
